clip	duration[ms]
common_voice_en_38747358.mp3	6588
common_voice_en_39229142.mp3	3096
common_voice_en_38519083.mp3	6336
common_voice_en_39319466.mp3	6876
common_voice_en_39017122.mp3	2160
common_voice_en_39441870.mp3	5580
common_voice_en_38734738.mp3	8928
common_voice_en_38747401.mp3	6156
common_voice_en_39246153.mp3	4860
common_voice_en_38682007.mp3	4680
common_voice_en_39584833.mp3	6336
common_voice_en_39143686.mp3	6300
common_voice_en_39448575.mp3	5328
common_voice_en_39332700.mp3	5544
common_voice_en_39494742.mp3	1980
common_voice_en_38851237.mp3	4140
common_voice_en_38763686.mp3	5256
common_voice_en_39038661.mp3	6480
common_voice_en_38575827.mp3	4536
common_voice_en_38993140.mp3	4968
common_voice_en_39377221.mp3	3996
common_voice_en_38567797.mp3	6480
common_voice_en_39233162.mp3	6768
common_voice_en_38853281.mp3	4608
common_voice_en_39331778.mp3	6660
common_voice_en_38522222.mp3	7848
common_voice_en_39548119.mp3	4716
common_voice_en_39573290.mp3	8640
common_voice_en_38783397.mp3	6048
common_voice_en_39299867.mp3	7668
common_voice_en_39034427.mp3	5040
common_voice_en_39233814.mp3	4788
common_voice_en_39585173.mp3	3708
common_voice_en_39547970.mp3	3888
common_voice_en_38560036.mp3	5976
common_voice_en_39259026.mp3	3240
common_voice_en_38734869.mp3	7200
common_voice_en_38492560.mp3	3168
common_voice_en_38824861.mp3	5688
common_voice_en_39575647.mp3	6228
common_voice_en_39335267.mp3	5940
common_voice_en_38565804.mp3	5076
common_voice_en_38743708.mp3	5580
common_voice_en_38935700.mp3	5796
common_voice_en_38783396.mp3	8640
common_voice_en_39022522.mp3	2376
common_voice_en_38784631.mp3	5688
common_voice_en_39057597.mp3	4968
common_voice_en_38519136.mp3	4320
common_voice_en_39197891.mp3	4356
common_voice_en_38711676.mp3	5616
common_voice_en_39584555.mp3	3996
common_voice_en_38769194.mp3	7128
common_voice_en_39312954.mp3	5220
common_voice_en_39212708.mp3	6768
common_voice_en_38856596.mp3	2556
common_voice_en_39057218.mp3	2448
common_voice_en_39574422.mp3	5976
common_voice_en_39005151.mp3	5652
common_voice_en_38559552.mp3	5148
common_voice_en_38852537.mp3	5076
common_voice_en_39323977.mp3	1620
common_voice_en_38650680.mp3	3996
common_voice_en_38786103.mp3	5220
common_voice_en_38648119.mp3	7416
common_voice_en_39016659.mp3	3564
common_voice_en_39578212.mp3	3492
common_voice_en_38536455.mp3	4428
common_voice_en_38905071.mp3	5256
common_voice_en_39563101.mp3	6156
common_voice_en_39584473.mp3	6840
common_voice_en_38856504.mp3	4140
common_voice_en_38743398.mp3	4752
common_voice_en_39575372.mp3	8280
common_voice_en_38560012.mp3	5580
common_voice_en_38679827.mp3	8388
common_voice_en_39330981.mp3	7020
common_voice_en_39132519.mp3	7452
common_voice_en_39228436.mp3	6876
common_voice_en_38690371.mp3	9108
common_voice_en_38836523.mp3	6228
common_voice_en_39232006.mp3	2628
common_voice_en_39320341.mp3	7524
common_voice_en_38754925.mp3	5544
common_voice_en_38832598.mp3	5688
common_voice_en_39569640.mp3	5904
common_voice_en_38851487.mp3	4068
common_voice_en_39094425.mp3	5076
common_voice_en_39120734.mp3	8568
common_voice_en_39436289.mp3	5220
common_voice_en_39094566.mp3	2376
common_voice_en_38744123.mp3	5508
common_voice_en_38491187.mp3	8316
common_voice_en_38791214.mp3	6156
common_voice_en_38804427.mp3	6768
common_voice_en_38513014.mp3	5148
common_voice_en_39047097.mp3	7380
common_voice_en_39396605.mp3	5148
common_voice_en_39037965.mp3	3636
common_voice_en_38545757.mp3	4356
common_voice_en_38994299.mp3	3276
common_voice_en_38574184.mp3	5580
common_voice_en_39584215.mp3	7020
common_voice_en_38571590.mp3	6012
common_voice_en_39256228.mp3	6660
common_voice_en_39229035.mp3	4500
common_voice_en_39015664.mp3	5148
common_voice_en_39331301.mp3	7452
common_voice_en_38699591.mp3	8460
common_voice_en_38497558.mp3	6336
common_voice_en_39038417.mp3	6588
common_voice_en_38491080.mp3	4716
common_voice_en_39579947.mp3	5760
common_voice_en_38690113.mp3	8676
common_voice_en_38707462.mp3	9540
common_voice_en_38547124.mp3	8820
common_voice_en_39312927.mp3	5184
common_voice_en_38842412.mp3	7884
common_voice_en_38763562.mp3	7308
common_voice_en_38717022.mp3	5940
common_voice_en_39280009.mp3	2088
common_voice_en_38567219.mp3	5328
common_voice_en_38686229.mp3	7956
common_voice_en_39194175.mp3	4716
common_voice_en_39565582.mp3	8820
common_voice_en_38570956.mp3	6264
common_voice_en_38755701.mp3	6480
common_voice_en_39548115.mp3	6624
common_voice_en_38796244.mp3	7956
common_voice_en_38688670.mp3	5148
common_voice_en_39577674.mp3	4356
common_voice_en_39273868.mp3	5976
common_voice_en_39094564.mp3	5076
common_voice_en_38810242.mp3	7776
common_voice_en_39057287.mp3	4320
common_voice_en_38736954.mp3	7668
common_voice_en_38728303.mp3	7956
common_voice_en_39412322.mp3	3996
common_voice_en_39062707.mp3	3276
common_voice_en_38694995.mp3	5220
common_voice_en_38575718.mp3	7128
common_voice_en_38692337.mp3	5688
common_voice_en_39582673.mp3	9000
common_voice_en_38618861.mp3	8748
common_voice_en_38663793.mp3	3996
common_voice_en_38723267.mp3	4788
common_voice_en_38571123.mp3	3852
common_voice_en_39580086.mp3	4248
common_voice_en_39253990.mp3	6480
common_voice_en_39580237.mp3	5436
common_voice_en_38755753.mp3	5688
common_voice_en_38856955.mp3	6156
common_voice_en_39043628.mp3	3816
common_voice_en_38743002.mp3	5976
common_voice_en_38492555.mp3	8928
common_voice_en_38567790.mp3	4428
common_voice_en_39546059.mp3	5940
common_voice_en_39569910.mp3	5760
common_voice_en_39576942.mp3	5436
common_voice_en_38769753.mp3	6336
common_voice_en_39580917.mp3	8676
common_voice_en_38502326.mp3	4428
common_voice_en_39412498.mp3	6408
common_voice_en_38851557.mp3	4608
common_voice_en_38571634.mp3	5904
common_voice_en_38784661.mp3	5688
common_voice_en_38694972.mp3	6120
common_voice_en_38590713.mp3	6768
common_voice_en_38499334.mp3	6480
common_voice_en_39581997.mp3	5544
common_voice_en_38852288.mp3	6768
common_voice_en_38607223.mp3	4140
common_voice_en_38575839.mp3	6336
common_voice_en_39120546.mp3	8856
common_voice_en_39495741.mp3	5508
common_voice_en_38717216.mp3	5148
common_voice_en_39441793.mp3	5364
common_voice_en_39563438.mp3	3708
common_voice_en_39063036.mp3	5148
common_voice_en_38747956.mp3	7488
common_voice_en_39567680.mp3	8640
common_voice_en_38856363.mp3	5508
common_voice_en_39202456.mp3	3096
common_voice_en_39568547.mp3	7416
common_voice_en_38970290.mp3	4788
common_voice_en_38784473.mp3	6768
common_voice_en_39039184.mp3	1908
common_voice_en_38530907.mp3	4608
common_voice_en_38689103.mp3	5796
common_voice_en_39331022.mp3	5112
common_voice_en_38506080.mp3	4644
common_voice_en_39419375.mp3	6516
common_voice_en_38613728.mp3	5076
common_voice_en_38502596.mp3	6732
common_voice_en_38796228.mp3	7416
common_voice_en_39571701.mp3	7416
common_voice_en_38824972.mp3	8640
common_voice_en_38617191.mp3	6048
common_voice_en_39064671.mp3	8820
common_voice_en_39017101.mp3	7488
common_voice_en_39571274.mp3	6480
common_voice_en_38849427.mp3	8568
common_voice_en_39577171.mp3	8136
common_voice_en_39580775.mp3	6408
common_voice_en_38530613.mp3	8388
common_voice_en_38522095.mp3	10188
common_voice_en_38804502.mp3	6732
common_voice_en_38729336.mp3	6120
common_voice_en_39577812.mp3	4716
common_voice_en_39494159.mp3	5616
common_voice_en_38714678.mp3	5508
common_voice_en_38580258.mp3	7524
common_voice_en_38838864.mp3	5688
common_voice_en_39581717.mp3	5724
common_voice_en_39233726.mp3	5400
common_voice_en_38717309.mp3	3996
common_voice_en_39585448.mp3	6588
common_voice_en_38642405.mp3	9216
common_voice_en_38747948.mp3	10188
common_voice_en_38718662.mp3	3636
common_voice_en_38813266.mp3	4500
common_voice_en_38745503.mp3	6912
common_voice_en_38808061.mp3	6876
common_voice_en_38582623.mp3	3348
common_voice_en_38970126.mp3	6156
common_voice_en_39017116.mp3	7992
common_voice_en_39256672.mp3	4824
common_voice_en_39259027.mp3	3168
common_voice_en_38527898.mp3	7956
common_voice_en_38699688.mp3	4788
common_voice_en_39410370.mp3	7488
common_voice_en_38982987.mp3	6588
common_voice_en_39197364.mp3	4608
common_voice_en_39582234.mp3	5220
common_voice_en_39057584.mp3	5220
common_voice_en_39334486.mp3	3636
common_voice_en_39233977.mp3	3816
common_voice_en_38804460.mp3	5400
common_voice_en_38550411.mp3	5220
common_voice_en_39563646.mp3	5004
common_voice_en_38898028.mp3	6516
common_voice_en_39033378.mp3	6552
common_voice_en_39476366.mp3	4068
common_voice_en_38839524.mp3	4356
common_voice_en_38500530.mp3	3888
common_voice_en_39552247.mp3	3492
common_voice_en_38571614.mp3	5364
common_voice_en_38503925.mp3	3636
common_voice_en_38796379.mp3	7236
common_voice_en_38504178.mp3	8028
common_voice_en_39014296.mp3	2052
common_voice_en_39202760.mp3	3636
common_voice_en_38852568.mp3	6480
common_voice_en_39132620.mp3	6408
common_voice_en_38530827.mp3	6156
common_voice_en_38763667.mp3	5508
common_voice_en_39256628.mp3	6156
common_voice_en_39331032.mp3	5436
common_voice_en_39520235.mp3	6228
common_voice_en_39062977.mp3	8748
common_voice_en_39582413.mp3	5616
common_voice_en_39537293.mp3	5184
common_voice_en_39047167.mp3	9000
common_voice_en_39062911.mp3	3996
common_voice_en_38758417.mp3	9036
common_voice_en_39310980.mp3	4824
common_voice_en_38602235.mp3	6228
common_voice_en_39211058.mp3	6768
common_voice_en_39574424.mp3	6732
common_voice_en_39031079.mp3	4176
common_voice_en_39570667.mp3	5400
common_voice_en_38570330.mp3	3780
common_voice_en_38625905.mp3	6120
common_voice_en_39014871.mp3	3132
common_voice_en_38679511.mp3	7488
common_voice_en_38570240.mp3	6156
common_voice_en_38752024.mp3	4500
common_voice_en_38810295.mp3	5436
common_voice_en_38674056.mp3	4788
common_voice_en_38744315.mp3	2736
common_voice_en_38758391.mp3	7056
common_voice_en_39413968.mp3	6012
common_voice_en_38502191.mp3	4140
common_voice_en_39582499.mp3	6372
common_voice_en_38730093.mp3	5076
common_voice_en_38543316.mp3	7200
common_voice_en_38875852.mp3	3312
common_voice_en_39583013.mp3	5940
common_voice_en_38734835.mp3	6768
common_voice_en_39571236.mp3	7812
common_voice_en_38849503.mp3	5436
common_voice_en_39334036.mp3	5364
common_voice_en_39436096.mp3	6048
common_voice_en_38726904.mp3	39672
common_voice_en_39537105.mp3	5076
common_voice_en_39062667.mp3	5436
common_voice_en_38638128.mp3	10188
common_voice_en_38627344.mp3	5148
common_voice_en_39514826.mp3	9828
common_voice_en_38842356.mp3	6408
common_voice_en_39584699.mp3	4248
common_voice_en_39197831.mp3	3960
common_voice_en_38627577.mp3	5400
common_voice_en_38792979.mp3	7128
common_voice_en_38703795.mp3	6768
common_voice_en_38793141.mp3	5220
common_voice_en_38852811.mp3	5148
common_voice_en_38568236.mp3	4932
common_voice_en_38695056.mp3	8388
common_voice_en_39581392.mp3	6300
common_voice_en_38803032.mp3	6300
common_voice_en_39405903.mp3	5508
common_voice_en_39565406.mp3	6228
common_voice_en_38758481.mp3	6588
common_voice_en_38811094.mp3	7380
common_voice_en_38839610.mp3	6048
common_voice_en_39016941.mp3	3060
common_voice_en_39256082.mp3	3852
common_voice_en_39573376.mp3	6948
common_voice_en_39578537.mp3	4572
common_voice_en_38825227.mp3	6228
common_voice_en_38550443.mp3	5796
common_voice_en_38836922.mp3	3240
common_voice_en_39413858.mp3	5148
common_voice_en_38728313.mp3	5580
common_voice_en_38946029.mp3	8856
common_voice_en_39057676.mp3	2448
common_voice_en_38730582.mp3	3960
common_voice_en_38547222.mp3	5652
common_voice_en_38674495.mp3	6660
common_voice_en_38724565.mp3	7956
common_voice_en_38498703.mp3	6372
common_voice_en_39206851.mp3	6156
common_voice_en_38791951.mp3	5580
common_voice_en_38553303.mp3	4500
common_voice_en_38686397.mp3	7128
common_voice_en_39062313.mp3	2880
common_voice_en_39022577.mp3	2808
common_voice_en_38552598.mp3	4716
common_voice_en_38545827.mp3	5868
common_voice_en_38683477.mp3	4248
common_voice_en_38564149.mp3	6480
common_voice_en_38743859.mp3	5868
common_voice_en_38721973.mp3	9540
common_voice_en_38694535.mp3	8028
common_voice_en_39211489.mp3	3780
common_voice_en_39571222.mp3	8820
common_voice_en_39586123.mp3	6516
common_voice_en_38852442.mp3	5400
common_voice_en_38743284.mp3	7236
common_voice_en_38739558.mp3	7452
common_voice_en_39082393.mp3	4788
common_voice_en_38575724.mp3	7020
common_voice_en_38983907.mp3	5184
common_voice_en_39574515.mp3	7236
common_voice_en_38990967.mp3	8028
common_voice_en_38730830.mp3	3780
common_voice_en_38580319.mp3	8460
common_voice_en_39584843.mp3	6804
common_voice_en_39447127.mp3	6984
common_voice_en_38699805.mp3	5220
common_voice_en_39573531.mp3	5292
common_voice_en_39577151.mp3	5796
common_voice_en_38810497.mp3	3672
common_voice_en_38674331.mp3	4428
common_voice_en_38571352.mp3	6336
common_voice_en_38503049.mp3	4968
common_voice_en_38571354.mp3	6696
common_voice_en_38773987.mp3	5688
common_voice_en_39034972.mp3	3888
common_voice_en_38783202.mp3	7308
common_voice_en_39586161.mp3	5688
common_voice_en_38707515.mp3	6876
common_voice_en_38732580.mp3	5868
common_voice_en_39583032.mp3	7056
common_voice_en_39237794.mp3	2448
common_voice_en_38683338.mp3	5616
common_voice_en_39132400.mp3	5904
common_voice_en_38679797.mp3	10368
common_voice_en_39335421.mp3	5328
common_voice_en_38741650.mp3	5976
common_voice_en_38825304.mp3	6876
common_voice_en_38902482.mp3	8208
common_voice_en_39573361.mp3	6984
common_voice_en_38512925.mp3	4140
common_voice_en_38615534.mp3	4608
common_voice_en_39544934.mp3	8928
common_voice_en_38994773.mp3	2736
common_voice_en_38723587.mp3	7596
common_voice_en_38627516.mp3	6480
common_voice_en_38522167.mp3	7020
common_voice_en_38994471.mp3	7380
common_voice_en_38763639.mp3	6336
common_voice_en_39576111.mp3	7524
common_voice_en_38527905.mp3	5832
common_voice_en_38508362.mp3	6300
common_voice_en_39175754.mp3	3924
common_voice_en_38936127.mp3	5328
common_voice_en_38692720.mp3	8748
common_voice_en_39197895.mp3	3276
common_voice_en_38648420.mp3	6840
common_voice_en_38560084.mp3	7308
common_voice_en_39573277.mp3	7272
common_voice_en_39333168.mp3	4572
common_voice_en_38667439.mp3	6516
common_voice_en_39547057.mp3	7020
common_voice_en_39062067.mp3	5868
common_voice_en_39331774.mp3	3960
common_voice_en_39364807.mp3	7056
common_voice_en_38740546.mp3	6444
common_voice_en_39412341.mp3	4680
common_voice_en_38522013.mp3	5904
common_voice_en_38650641.mp3	4896
common_voice_en_38521199.mp3	5040
common_voice_en_39210789.mp3	5400
common_voice_en_39331727.mp3	5292
common_voice_en_38502838.mp3	6588
common_voice_en_39316262.mp3	4968
common_voice_en_38856569.mp3	3276
common_voice_en_38734770.mp3	5940
common_voice_en_39569188.mp3	5256
common_voice_en_39579950.mp3	5400
common_voice_en_39582223.mp3	4176
common_voice_en_38716885.mp3	5256
common_voice_en_39094405.mp3	2520
common_voice_en_38502983.mp3	5760
common_voice_en_38673817.mp3	5076
common_voice_en_38744112.mp3	4356
common_voice_en_38681931.mp3	9468
common_voice_en_38536256.mp3	6408
common_voice_en_38783329.mp3	4788
common_voice_en_38529108.mp3	7812
common_voice_en_38835210.mp3	6660
common_voice_en_38824945.mp3	5760
common_voice_en_38898084.mp3	5724
common_voice_en_39350464.mp3	4860
common_voice_en_39014626.mp3	2268
common_voice_en_39039060.mp3	2880
common_voice_en_38568245.mp3	3276
common_voice_en_38786940.mp3	7416
common_voice_en_38866973.mp3	4572
common_voice_en_38634356.mp3	4392
common_voice_en_38710351.mp3	6588
common_voice_en_38790942.mp3	6048
common_voice_en_38535974.mp3	5040
common_voice_en_38773232.mp3	7848
common_voice_en_38785819.mp3	6300
common_voice_en_39412321.mp3	4860
common_voice_en_38682696.mp3	6048
common_voice_en_39229158.mp3	2196
common_voice_en_38717791.mp3	6228
common_voice_en_39132636.mp3	6624
common_voice_en_39577323.mp3	4392
common_voice_en_38861211.mp3	9468
common_voice_en_39561252.mp3	6300
common_voice_en_38627479.mp3	5076
common_voice_en_39016543.mp3	2160
common_voice_en_39130439.mp3	4500
common_voice_en_38693555.mp3	5040
common_voice_en_39512651.mp3	9756
common_voice_en_39560968.mp3	5220
common_voice_en_38681830.mp3	7848
common_voice_en_38557229.mp3	8208
common_voice_en_38925625.mp3	5040
common_voice_en_39202758.mp3	3528
common_voice_en_39211564.mp3	3096
common_voice_en_38692301.mp3	3564
common_voice_en_38525954.mp3	8316
common_voice_en_38502798.mp3	3600
common_voice_en_38550432.mp3	7524
common_voice_en_38674200.mp3	7380
common_voice_en_39562256.mp3	8388
common_voice_en_39577675.mp3	5436
common_voice_en_39580824.mp3	4356
common_voice_en_38726812.mp3	8100
common_voice_en_38792452.mp3	7596
common_voice_en_39574437.mp3	5580
common_voice_en_38744522.mp3	6660
common_voice_en_38690419.mp3	5796
common_voice_en_38726955.mp3	20952
common_voice_en_38866911.mp3	4896
common_voice_en_38852438.mp3	6120
common_voice_en_39442616.mp3	10224
common_voice_en_38681847.mp3	6696
common_voice_en_39211338.mp3	5616
common_voice_en_39233514.mp3	99720
common_voice_en_39139135.mp3	4428
common_voice_en_38767012.mp3	4284
common_voice_en_38959950.mp3	7020
common_voice_en_38744515.mp3	8676
common_voice_en_39407292.mp3	7524
common_voice_en_38733245.mp3	5328
common_voice_en_39476657.mp3	7848
common_voice_en_38969910.mp3	3564
common_voice_en_39012166.mp3	7848
common_voice_en_38510985.mp3	6516
common_voice_en_39435786.mp3	5112
common_voice_en_38615533.mp3	3600
common_voice_en_39237671.mp3	5436
common_voice_en_39331330.mp3	2880
common_voice_en_39229115.mp3	1908
common_voice_en_38673616.mp3	5148
common_voice_en_38563875.mp3	7632
common_voice_en_39202457.mp3	3996
common_voice_en_38743653.mp3	7020
common_voice_en_39038396.mp3	6480
common_voice_en_38492565.mp3	6696
common_voice_en_39412153.mp3	5436
common_voice_en_39570380.mp3	4392
common_voice_en_38743412.mp3	4140
common_voice_en_39062480.mp3	4716
common_voice_en_38703681.mp3	9000
common_voice_en_39583107.mp3	5760
common_voice_en_38563665.mp3	6516
common_voice_en_38730222.mp3	7236
common_voice_en_39476867.mp3	8640
common_voice_en_39412391.mp3	7056
common_voice_en_39233677.mp3	91980
common_voice_en_39258988.mp3	2556
common_voice_en_38534811.mp3	7452
common_voice_en_39016496.mp3	2700
common_voice_en_38504166.mp3	4860
common_voice_en_38563128.mp3	5436
common_voice_en_39583911.mp3	6768
common_voice_en_39579379.mp3	5580
common_voice_en_38781128.mp3	4896
common_voice_en_38734860.mp3	5328
common_voice_en_38541466.mp3	7956
common_voice_en_38852740.mp3	6840
common_voice_en_38492499.mp3	10260
common_voice_en_38570212.mp3	3960
common_voice_en_38502213.mp3	4896
common_voice_en_38627404.mp3	4860
common_voice_en_38694603.mp3	5688
common_voice_en_38712170.mp3	5220
common_voice_en_39567151.mp3	8676
common_voice_en_38946211.mp3	5256
common_voice_en_39397057.mp3	4356
common_voice_en_39446559.mp3	3780
common_voice_en_38710115.mp3	9720
common_voice_en_38835217.mp3	5220
common_voice_en_39577565.mp3	6336
common_voice_en_38776214.mp3	8280
common_voice_en_38575631.mp3	4500
common_voice_en_39377477.mp3	3888
common_voice_en_39014169.mp3	3312
common_voice_en_39211487.mp3	2376
common_voice_en_38769067.mp3	6516
common_voice_en_38682544.mp3	6156
common_voice_en_38678081.mp3	7416
common_voice_en_39108166.mp3	9180
common_voice_en_38722012.mp3	6228
common_voice_en_39581748.mp3	7092
common_voice_en_39260193.mp3	2196
common_voice_en_38851573.mp3	5508
common_voice_en_38717336.mp3	7020
common_voice_en_39016574.mp3	2160
common_voice_en_39143731.mp3	9396
common_voice_en_39022505.mp3	4500
common_voice_en_38731473.mp3	5580
common_voice_en_38719195.mp3	6012
common_voice_en_38557737.mp3	5148
common_voice_en_38503293.mp3	4788
common_voice_en_39063316.mp3	3240
common_voice_en_38563068.mp3	6120
common_voice_en_39332626.mp3	6156
common_voice_en_38681858.mp3	8856
common_voice_en_38717082.mp3	6300
common_voice_en_39573617.mp3	4644
common_voice_en_39062683.mp3	7236
common_voice_en_39521449.mp3	4464
common_voice_en_39566219.mp3	7848
common_voice_en_39577439.mp3	6336
common_voice_en_38503623.mp3	6336
common_voice_en_38690609.mp3	9576
common_voice_en_39032319.mp3	6192
common_voice_en_39574145.mp3	4392
common_voice_en_39120504.mp3	7020
common_voice_en_38553423.mp3	6264
common_voice_en_38502774.mp3	7740
common_voice_en_39198312.mp3	6840
common_voice_en_38769787.mp3	7560
common_voice_en_38551914.mp3	5364
common_voice_en_38663748.mp3	4356
common_voice_en_38784458.mp3	3708
common_voice_en_38582351.mp3	7848
common_voice_en_39022572.mp3	2196
common_voice_en_38727407.mp3	3996
common_voice_en_38634304.mp3	2808
common_voice_en_39575739.mp3	5652
common_voice_en_38824824.mp3	6516
common_voice_en_38521990.mp3	7308
common_voice_en_38674736.mp3	4680
common_voice_en_38712020.mp3	7596
common_voice_en_38492682.mp3	8136
common_voice_en_38766239.mp3	4428
common_voice_en_39082374.mp3	2880
common_voice_en_38774378.mp3	6444
common_voice_en_38731588.mp3	5256
common_voice_en_38743477.mp3	6516
common_voice_en_39565662.mp3	3276
common_voice_en_38552990.mp3	7344
common_voice_en_38690466.mp3	6336
common_voice_en_38787083.mp3	9648
common_voice_en_38491567.mp3	5400
common_voice_en_38502978.mp3	5040
common_voice_en_39377780.mp3	4752
common_voice_en_38557211.mp3	4500
common_voice_en_39566237.mp3	7020
common_voice_en_39580811.mp3	9540
common_voice_en_38790811.mp3	6948
common_voice_en_39195289.mp3	5220
common_voice_en_39330715.mp3	5796
common_voice_en_38726794.mp3	5400
common_voice_en_38523689.mp3	7236
common_voice_en_39062924.mp3	8496
common_voice_en_38620499.mp3	7848
common_voice_en_38584070.mp3	4860
common_voice_en_39063123.mp3	3636
common_voice_en_38673843.mp3	5796
common_voice_en_39520687.mp3	6192
common_voice_en_39017123.mp3	5616
common_voice_en_38512926.mp3	3600
common_voice_en_38692335.mp3	4392
common_voice_en_39576941.mp3	3240
common_voice_en_38778689.mp3	6696
common_voice_en_38502887.mp3	6300
common_voice_en_38763646.mp3	7560
common_voice_en_38621089.mp3	7632
common_voice_en_38492595.mp3	8748
common_voice_en_38740497.mp3	6408
common_voice_en_38712302.mp3	7560
common_voice_en_38772220.mp3	7056
common_voice_en_38690385.mp3	5328
common_voice_en_38772561.mp3	7056
common_voice_en_38852657.mp3	5976
common_voice_en_38695133.mp3	7776
common_voice_en_38553071.mp3	5868
common_voice_en_39419783.mp3	8568
common_voice_en_38916740.mp3	6228
common_voice_en_39584776.mp3	4104
common_voice_en_38869418.mp3	3420
common_voice_en_39583110.mp3	4860
common_voice_en_39574320.mp3	7848
common_voice_en_38522145.mp3	6480
common_voice_en_38627342.mp3	3708
common_voice_en_38732477.mp3	7668
common_voice_en_38707562.mp3	3276
common_voice_en_39017088.mp3	4680
common_voice_en_38851236.mp3	9108
common_voice_en_38964929.mp3	3168
common_voice_en_38558634.mp3	5832
common_voice_en_38529169.mp3	5076
common_voice_en_39062727.mp3	2736
common_voice_en_39204132.mp3	9108
common_voice_en_39565829.mp3	7344
common_voice_en_38699879.mp3	7776
common_voice_en_38525017.mp3	5616
common_voice_en_39332599.mp3	8784
common_voice_en_38504165.mp3	5580
common_voice_en_38522064.mp3	7668
common_voice_en_38743420.mp3	3888
common_voice_en_39352297.mp3	2520
common_voice_en_38553446.mp3	6084
common_voice_en_39056883.mp3	4176
common_voice_en_38522019.mp3	6300
common_voice_en_39013428.mp3	4536
common_voice_en_39013157.mp3	5112
common_voice_en_39412149.mp3	4176
common_voice_en_38679788.mp3	7236
common_voice_en_39211616.mp3	2556
common_voice_en_38866901.mp3	5508
common_voice_en_39584571.mp3	8568
common_voice_en_39581206.mp3	6696
common_voice_en_39377653.mp3	5904
common_voice_en_38563327.mp3	5436
common_voice_en_38717728.mp3	7272
common_voice_en_39015360.mp3	5760
common_voice_en_38744021.mp3	6840
common_voice_en_39038480.mp3	3240
common_voice_en_38692674.mp3	2988
common_voice_en_38519135.mp3	4320
common_voice_en_39331890.mp3	6372
common_voice_en_38712425.mp3	4248
common_voice_en_39016532.mp3	1980
common_voice_en_39122505.mp3	9216
common_voice_en_39057663.mp3	1440
common_voice_en_38769647.mp3	8748
common_voice_en_39546881.mp3	4860
common_voice_en_38878643.mp3	4500
common_voice_en_39435954.mp3	6300
common_voice_en_38519190.mp3	5760
common_voice_en_38793237.mp3	8676
common_voice_en_39571900.mp3	9648
common_voice_en_38791848.mp3	5040
common_voice_en_38563584.mp3	4032
common_voice_en_39202745.mp3	5256
common_voice_en_38563553.mp3	5436
common_voice_en_38754308.mp3	6516
common_voice_en_38694668.mp3	5688
common_voice_en_39585364.mp3	5868
common_voice_en_39034175.mp3	5400
common_voice_en_38858128.mp3	3096
common_voice_en_38682579.mp3	5796
common_voice_en_38991760.mp3	6192
common_voice_en_39435736.mp3	3168
common_voice_en_38499325.mp3	6696
common_voice_en_38952079.mp3	8568
common_voice_en_39572018.mp3	5220
common_voice_en_39057294.mp3	3456
common_voice_en_38667609.mp3	8208
common_voice_en_38545717.mp3	7056
common_voice_en_38861176.mp3	3780
common_voice_en_38563858.mp3	8568
common_voice_en_38498721.mp3	4932
common_voice_en_39016036.mp3	5400
common_voice_en_38778871.mp3	8928
common_voice_en_38627448.mp3	6336
common_voice_en_38648048.mp3	5292
common_voice_en_39412449.mp3	8496
common_voice_en_39013186.mp3	6228
common_voice_en_38600325.mp3	4716
common_voice_en_38711591.mp3	6408
common_voice_en_38527870.mp3	4932
common_voice_en_38717241.mp3	6768
common_voice_en_38566470.mp3	5040
common_voice_en_38734827.mp3	2556
common_voice_en_38577081.mp3	3096
common_voice_en_39312762.mp3	5220
common_voice_en_39022897.mp3	6408
common_voice_en_38869457.mp3	4608
common_voice_en_39582134.mp3	6948
common_voice_en_39005985.mp3	4536
common_voice_en_38682517.mp3	6840
common_voice_en_38745436.mp3	6876
common_voice_en_38539814.mp3	5724
common_voice_en_39582442.mp3	5760
common_voice_en_38741364.mp3	5184
common_voice_en_38626019.mp3	5688
common_voice_en_38563641.mp3	3312
common_voice_en_38502894.mp3	5760
common_voice_en_39586181.mp3	6372
common_voice_en_38503208.mp3	4248
common_voice_en_39211522.mp3	2628
common_voice_en_38571072.mp3	4716
common_voice_en_39062462.mp3	7380
common_voice_en_38774390.mp3	4392
common_voice_en_38750607.mp3	3960
common_voice_en_38542776.mp3	6408
common_voice_en_39580268.mp3	5328
common_voice_en_39583083.mp3	3456
common_voice_en_39209453.mp3	6948
common_voice_en_38545859.mp3	5148
common_voice_en_39015245.mp3	2196
common_voice_en_38692448.mp3	5688
common_voice_en_39568010.mp3	5796
common_voice_en_39312482.mp3	7236
common_voice_en_39584726.mp3	4320
common_voice_en_39012391.mp3	9180
common_voice_en_39569752.mp3	7020
common_voice_en_39573232.mp3	10476
common_voice_en_39579578.mp3	6048
common_voice_en_39568857.mp3	5292
common_voice_en_38518790.mp3	6588
common_voice_en_38982691.mp3	3924
common_voice_en_38730556.mp3	5580
common_voice_en_39406211.mp3	5616
common_voice_en_38792571.mp3	8136
common_voice_en_38694997.mp3	4500
common_voice_en_38846158.mp3	4176
common_voice_en_38558773.mp3	2736
common_voice_en_38582565.mp3	5580
common_voice_en_38848519.mp3	6156
common_voice_en_38716843.mp3	7020
common_voice_en_38687039.mp3	7740
common_voice_en_39130442.mp3	7920
common_voice_en_39228234.mp3	6948
